2015.04.02. 22:09:59
AI______	60	0	0	7	4	130
Geri____	175	16	99	22	3	5136


2015.04.20. 22:08:44
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	109	0	0	15	10	54
Geri____	251	16	118	27	7	5093


2015.04.20. 22:09:02
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	91	0	0	9	6	45
Geri____	210	16	90	22	4	4995


2015.04.20. 22:09:45
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	331	16	128	29	10	4893
Geri____	92	0	0	16	12	-154


2015.04.20. 22:10:21
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	78	0	0	7	5	-11
Geri____	209	16	95	25	4	5299


2015.04.22. 11:16:30
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	106	0	0	9	4	353
Geri____	261	16	95	25	3	5475


2015.04.22. 14:35:02
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	179	16	102	15	0	4891


2015.04.22. 14:35:28
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	102	0	0	16	13	-299
Geri____	316	16	212	32	11	5120


2015.04.22. 14:35:58
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	331	16	121	24	5	5136
Geri____	63	0	0	8	4	231


2015.04.22. 14:36:22
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	105	0	0	11	10	-347
Geri____	257	16	258	27	7	5236


2015.04.22. 14:36:43
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	211	16	107	24	4	5212
Geri____	55	0	0	7	5	-22


2015.04.22. 14:37:00
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	179	16	102	15	0	4891


2015.04.22. 14:41:58
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	90	0	0	15	11	-105
Geri____	384	16	134	30	10	5026


2015.04.22. 14:42:27
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	92	0	0	14	12	-354
Geri____	322	16	162	30	11	4873


2015.04.22. 14:43:08
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	73	0	0	8	4	236
Geri____	194	16	105	23	4	5102


2015.04.22. 14:44:02
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	193	16	100	15	0	4896


2015.04.22. 14:48:21
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	179	16	102	15	0	4891


2015.04.24. 14:49:43
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	177	16	111	15	0	4899


2015.04.24. 16:11:37
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	72	0	0	4	2	136
Geri____	215	16	178	20	1	5335


2015.04.24. 16:12:05
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	180	16	87	15	0	4877


2015.04.24. 16:12:30
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	175	16	88	15	0	4875


2015.04.24. 16:13:46
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	179	16	98	15	0	4887


2015.04.24. 17:20:03
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	182	16	96	15	0	4887


2015.04.24. 17:20:33
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	245	16	451	23	4	5473
Geri____	58	0	0	7	6	-171


2015.04.24. 17:24:07
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	172	0	0	15	0	1586


2015.04.24. 17:24:26
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	175	16	93	15	0	4880


2015.04.24. 17:24:51
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	173	16	97	15	0	4883


2015.04.24. 17:25:43
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	182	16	95	15	0	4886


2015.04.24. 17:26:27
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	248	16	112	21	5	4786
Geri____	73	0	0	9	4	336


2015.04.24. 17:26:56
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	373	16	111	31	11	4947
Geri____	104	0	0	16	12	-148


2015.04.24. 17:30:36
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	138	0	0	17	14	-331
Geri____	310	16	202	31	12	4857


2015.04.24. 18:05:35
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	278	16	159	27	9	4848
Geri____	73	0	0	12	10	-263


2015.04.29. 21:46:07
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	177	16	89	15	0	4877


2015.05.06. 9:35:00
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	179	16	102	15	0	4891


2015.05.14. 12:41:22
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	179	16	102	15	0	4891


2015.05.14. 12:42:43
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	457	16	164	29	9	5142
Geri____	143	0	0	18	7	821


2015.06.06. 12:14:22
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	183	16	95	15	0	4886


2015.06.06. 12:15:23
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	84	0	0	8	4	242
Geri____	305	16	93	22	3	5195


